publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,is_mentioned,is_used,validation_reasoning
pub.1151758448,Navigating Hidden Hunger: An Exploratory Analysis of the Lived Experience of Food Insecurity among College Students,10.3390/ijerph191912952,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper never cites the exact name “Household Food Security Survey Module” or any of its listed aliases (e.g., HFSSM). It only refers to a “6‑item USDA food security assessment” without naming the HFSSM dataset, so there is no evidence of mention or usage."
pub.1151765405,Pandemic-related socioeconomic disruptions and adverse health outcomes: a cross-sectional study of female caregivers,10.1186/s12889-022-14287-2,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The methods section explicitly states that the USDA Household Food Security Survey Module (6‑item short form) was used to measure food‑security status, and the results are reported (e.g., prevalence of food insecurity). This demonstrates genuine usage of the dataset."
pub.1151888645,The dynamic nature of poverty and food insecurity among older adults: Evidence from the Health and Retirement Study,10.1002/aepp.13329,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The HFSSM is mentioned as the official survey instrument for measuring food insecurity, but the authors rely on HRS questions and do not analyze HFSSM data themselves."
pub.1151984821,Measuring food insecurity: An introduction to tools for human biologists and ecologists,10.1002/ajhb.23821,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The paper cites the HFSSM as an example of a commonly used instrument, but the manuscript explicitly states that it does not include original data and the work is a methodological review. No analysis, modeling, or results are derived from the HFSSM in this study."
pub.1152216067,Living with children and food insecurity in seniors,10.1002/aepp.13333,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,true,"The authors identify CPS‑FSS as the main data source, describe its structure, and present descriptive statistics and regression results that are explicitly based on CPS‑FSS observations, demonstrating active analysis of the dataset."
pub.1152228125,"Disparities in food insecurity among Black and White households: An analysis by age cohort, poverty, education, and home ownership",10.1002/aepp.13332,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,true,"The paper explicitly states that the CPS‑FSS data are used for the empirical analysis, including weighting, variable construction, stratification, and matching procedures. Results, marginal effects, and predicted probabilities are all derived from this dataset."
pub.1152303372,Assessing changes in food pantry access after extreme events,10.1007/s10460-022-10373-8,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,false,"The authors cite the Atlas only to adopt its definitional criteria for low, some, and high access; they do not use the Atlas’s spatial data directly in their analysis."
pub.1152312344,Food Insecurity Among Older Adults Living in Low- and Middle-Income Countries: A Scoping Review,10.1093/geront/gnac161,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,The paper lists HFSSM as one of the measurement tools employed in the primary studies that were reviewed. It does not perform any analysis on HFSSM data itself; the dataset is only reported in the description of the literature.
pub.1152412062,"Food Insecurity and COVID-19 Food-Related Perceptions, Practices, and Problems: A 3-State Descriptive Study",10.1017/dmp.2022.250,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The paper cites the HFSSM as an alternative instrument for measuring food insecurity but states that the study used the 2‑item Hunger Vital Signs screener instead. No analysis, results, or methods are tied to HFSSM data, so it is only mentioned, not utilized."
pub.1152442697,Diet Quality and Contextual Factors Influencing Food Choice among Adolescents with Food Security and Food Insecurity in Baltimore City,10.3390/nu14214573,9c8159cd-47f9-49f6-966e-1f996b977d63,Food Acquisition and Purchase Survey (FoodAPS),true,false,"The exact name of the dataset appears in the reference list of the paper, but the study’s methods describe primary data collection via 24‑hour dietary recalls and a 9‑item food‑security questionnaire. There is no indication that the authors accessed or analyzed the FoodAPS dataset themselves."
pub.1152460809,Senior food insecurity in the USA: a systematic literature review,10.1017/s1368980022002415,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,false,"The systematic review cites the CPS‑FSS as a source of historical documentation, but the authors do not analyse the raw CPS‑FSS data themselves; they only refer to it in background discussion."
pub.1152460809,Senior food insecurity in the USA: a systematic literature review,10.1017/s1368980022002415,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The HFSSM is identified as the instrument used by the NHIS and by several of the primary studies included in the review, but the review itself does not perform any analysis on the HFSSM data; it merely reports that other studies used it."
pub.1152543822,Food security status in seniors over their life course,10.1002/aepp.13334,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module, cites it as the instrument used to collect food‑security data, describes scoring it according to standard practice, and uses the resulting variable in quantitative analyses. This satisfies the criteria for genuine dataset utilization."
pub.1152553896,"Participatory mapping to address neighborhood level data deficiencies for food security assessment in Southeastern Virginia, USA",10.1186/s12942-022-00314-3,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,true,"The paper explicitly names the Food Access Research Atlas and describes using its layers as a reference dataset in the GIS analysis, indicating genuine utilization in the methods."
pub.1152555050,Grocery Purchase Changes Were Associated With A North Carolina COVID-19 Food Assistance Incentive Program,10.1377/hlthaff.2022.00902,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper never cites the exact name or any alias of the HFSSM. It only references a brief screener using the USDA Six‑Item Food Security Scale, which is a shortened instrument, not the HFSSM dataset. Therefore there is no mention, let alone usage, of the HFSSM."
pub.1152614297,"Competing Food Sovereignties: GMO-Free Activism, Democracy and State Preemptive Laws in Southern Oregon",10.1007/978-3-031-18560-1_6,6a1f754f-bb09-42ff-a485-9c00e9ebe27d,NASS Census of Agriculture,true,false,"The paper cites the Census of Agriculture (an alias of the NASS Census of Agriculture) as a reference for a Jackson County profile, but the research methodology is ethnographic (interviews, participant observation). There is no explicit statement that the authors performed analysis, modeling, or derived results from this dataset. Therefore it is mentioned only for background, not genuinely used."
pub.1152643370,Supplemental Nutrition Assistance Program as a health intervention,10.1097/mop.0000000000001192,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,false,"The exact name of the dataset appears in a citation of an external report, but the paper does not conduct any analysis, modeling, or results using CPS‑FSS data. It is referenced only for background statistics."
pub.1152671705,Changes in Food Security Status During Undergraduate Enrollment,10.1016/j.jneb.2022.08.004,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper refers to a ""Food Security Survey Module"" and notes 10‑item and 18‑item versions, but the exact name ""Household Food Security Survey Module"" (or any listed alias) does not appear in the text. Without an explicit mention, we cannot confirm genuine usage per the strict criteria."
pub.1152703425,Association of community-level food insecurity and glycemic control among pregnant individuals with pregestational diabetes,10.1016/j.pcd.2022.11.002,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,true,The paper explicitly names the Food Access Research Atlas and describes using it to define the exposure (community‑level food insecurity) by geocoding addresses and linking census tracts. This constitutes genuine usage in the methods and analysis.
