publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,confidence_score_mention,confidence_score_use,validation_reasoning
pub.1158464207,"The association between language use and food insecurity among Hispanic adults residing in the USA depends on nativity",10.1017/s1368980023000885,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1158464207,"The association between language use and food insecurity among Hispanic adults residing in the USA depends on nativity",10.1017/s1368980023000885,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1158506482,"The role of sexual orientation in the relationships among food insecurity, food literacy, and disordered eating",10.1016/j.eatbeh.2023.101757,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1158539195,"College students with disabilities report higher rates of food insecurity",10.1016/j.dhjo.2023.101485,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1158539195,"College students with disabilities report higher rates of food insecurity",10.1016/j.dhjo.2023.101485,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",8,0,""
pub.1158539195,"College students with disabilities report higher rates of food insecurity",10.1016/j.dhjo.2023.101485,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1158539195,"College students with disabilities report higher rates of food insecurity",10.1016/j.dhjo.2023.101485,68ea7da1b68f81f17e35ef3a,"National Survey of Children's Health (NSCH)",8,0,""
pub.1158635493,"Home food procurement associated with improved food security during the COVID-19 pandemic",10.1101/2023.06.01.23290848,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1158654317,"Food insecurity among households with children during the early months of the COVID-19 pandemic",10.5304/jafscd.2023.123.015,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1158724600,"Food Insecurity Disparities Among Immigrants in the U.S.",10.1016/j.focus.2023.100113,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1158724600,"Food Insecurity Disparities Among Immigrants in the U.S.",10.1016/j.focus.2023.100113,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",10,10,""
pub.1158781088,"Diet and Food and Nutrition Insecurity and Cardiometabolic Disease",10.1161/circresaha.123.322065,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",9,1,""
pub.1158781088,"Diet and Food and Nutrition Insecurity and Cardiometabolic Disease",10.1161/circresaha.123.322065,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1158781088,"Diet and Food and Nutrition Insecurity and Cardiometabolic Disease",10.1161/circresaha.123.322065,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1159412279,"Historic Residential Redlining and Present-Day Social Determinants of Health, Home Evictions, and Food Insecurity within US Neighborhoods",10.1007/s11606-023-08258-5,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",9,9,""
pub.1159467568,"Child Care Feeding Programs Associated With Food Security and Health for Young Children From Families With Low Incomes",10.1016/j.jand.2023.06.003,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1159467568,"Child Care Feeding Programs Associated With Food Security and Health for Young Children From Families With Low Incomes",10.1016/j.jand.2023.06.003,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1159730904,"Food Insecurity in the United States: Measurement, Economic Modeling, and Food Assistance Effectiveness",10.1146/annurev-resource-101422-090409,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",10,10,""
pub.1159730904,"Food Insecurity in the United States: Measurement, Economic Modeling, and Food Assistance Effectiveness",10.1146/annurev-resource-101422-090409,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1159882665,"Food Insecurity and Chronic Kidney Disease: Considerations for Practitioners",10.1053/j.jrn.2023.06.001,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1159882665,"Food Insecurity and Chronic Kidney Disease: Considerations for Practitioners",10.1053/j.jrn.2023.06.001,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1160024027,"Immigration Status, Legal Vulnerability, and Suicidal/Self-harm Ideation Disparities Among Immigrant-Origin Latinx Young Adults in the U.S.",10.1007/s40615-023-01682-7,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1160039136,"Relationship between food insecurity and a gestational diabetes risk reduction intervention: outcomes among American Indian and Alaska Native adolescent and young adult females",10.1093/tbm/ibad029,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",6,1,""
pub.1160039136,"Relationship between food insecurity and a gestational diabetes risk reduction intervention: outcomes among American Indian and Alaska Native adolescent and young adult females",10.1093/tbm/ibad029,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1160045069,"Food Insecurity and Diabetes: Overview of Intersections and Potential Dual Solutions",10.2337/dci23-0002,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",9,1,""
pub.1160045069,"Food Insecurity and Diabetes: Overview of Intersections and Potential Dual Solutions",10.2337/dci23-0002,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",9,1,""
pub.1160045069,"Food Insecurity and Diabetes: Overview of Intersections and Potential Dual Solutions",10.2337/dci23-0002,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,1,""
pub.1160229565,"The impact of the 2021 Thrifty Food Plan benefit re-evaluation on SNAP participants’ short-term food security and health outcomes",10.3389/fpubh.2023.1142577,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1160266849,"Disparities in Cardiovascular Health by Food Security Status and Supplemental Nutrition Assistance Program Participation Using Life’s Essential 8 Metrics",10.1001/jamanetworkopen.2023.21375,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1160266849,"Disparities in Cardiovascular Health by Food Security Status and Supplemental Nutrition Assistance Program Participation Using Life’s Essential 8 Metrics",10.1001/jamanetworkopen.2023.21375,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1160300597,"Food Insecurity Is Associated With Dysfunctional Eating Behaviors Among Adults in Puerto Rico",10.1016/j.jneb.2023.05.255,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1160500052,"Assessing Change in Food Insecurity Status Among People Seeking Emergency Food Assistance During the COVID-19 Pandemic",10.1016/j.jneb.2023.05.073,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1160502497,"Associations Between Food Insecurity, Dietary Intakes, and Health Parameters Among Mexican American and Other Hispanic Adults",10.1016/j.jneb.2023.05.037,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1160502497,"Associations Between Food Insecurity, Dietary Intakes, and Health Parameters Among Mexican American and Other Hispanic Adults",10.1016/j.jneb.2023.05.037,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1160502649,"Barriers to and Facilitators of Farmers’ Markets Use Among Low-Income U.S. Households: A Qualitative Systematic Review",10.1016/j.jneb.2023.05.006,68751d343a311b28982701cb,"NASS Census of Agriculture",10,10,""
pub.1160503266,"A Research/Engagement Study Maximizing Nutrition Education to Meet Child and Parent Dietary Quality and Food Security Needs",10.1016/j.jneb.2023.05.225,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1160505811,"The Impact of FNAPs on Young Children's Food Environment in ECEs: A Systematic Review Using the RE-AIM Framework",10.1016/j.jneb.2023.05.092,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1160561963,"Differentials and predictors of food insecurity among Federally Qualified Health Center target populations in Philadelphia: a cross-sectional study",10.1186/s12889-023-16208-3,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1160582350,"Adverse childhood experiences and food insecurity in emerging adulthood: findings from the EAT 2010–2018 study",10.1017/s1368980023001349,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1160820973,"Temporal changes in bio-behavioral and glycemic outcomes following a produce prescription program among predominantly Hispanic/Latino adults with or at risk of type 2 diabetes",10.1016/j.heliyon.2023.e18440,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1160820973,"Temporal changes in bio-behavioral and glycemic outcomes following a produce prescription program among predominantly Hispanic/Latino adults with or at risk of type 2 diabetes",10.1016/j.heliyon.2023.e18440,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,1,""
pub.1162266972,"Spatial characteristics of food insecurity and food access in Los Angeles County during the COVID-19 pandemic",10.1007/s12571-023-01381-5,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",9,9,""
pub.1162679558,"The Link Between Intimate Partner Violence and Food Insecurity: A Review of Quantitative and Qualitative Studies",10.1177/15248380231186152,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1163082230,"Disparities in food insecurity between sexual minority and heterosexual adults – a higher burden on bisexual individuals",10.3389/fpubh.2023.1237091,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1163082230,"Disparities in food insecurity between sexual minority and heterosexual adults – a higher burden on bisexual individuals",10.3389/fpubh.2023.1237091,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",10,10,""
pub.1163082230,"Disparities in food insecurity between sexual minority and heterosexual adults – a higher burden on bisexual individuals",10.3389/fpubh.2023.1237091,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",7,1,""
pub.1163091183,"Participation in the Georgia Food for Health programme and CVD risk factors: a longitudinal observational study",10.1017/s1368980023001611,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,8,""
pub.1163092348,"Food insecurity and subjective cognitive complaints among adults aged ≥ 65 years from low- and middle-income countries",10.1007/s00394-023-03226-5,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1163092348,"Food insecurity and subjective cognitive complaints among adults aged ≥ 65 years from low- and middle-income countries",10.1007/s00394-023-03226-5,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,1,""
pub.1163123270,"Associations between cooking self-efficacy, attitude, and behaviors among people living alone: A cross-sectional survey analysis",10.1016/j.appet.2023.106999,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,2,""
pub.1163123270,"Associations between cooking self-efficacy, attitude, and behaviors among people living alone: A cross-sectional survey analysis",10.1016/j.appet.2023.106999,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,2,""
pub.1163193581,"“Where’s the need?” Charitable food assistance resources – placement and access challenges – Lessons from the field",10.1007/s10389-023-02048-3,68751d343a311b28982701cc,"Food Acquisition and Purchase Survey (FoodAPS)",8,1,""
pub.1163193581,"“Where’s the need?” Charitable food assistance resources – placement and access challenges – Lessons from the field",10.1007/s10389-023-02048-3,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1163285931,"A Scoping Review of Nutritional Biomarkers Associated with Food Security",10.3390/nu15163576,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",9,1,""
pub.1163285931,"A Scoping Review of Nutritional Biomarkers Associated with Food Security",10.3390/nu15163576,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1163285931,"A Scoping Review of Nutritional Biomarkers Associated with Food Security",10.3390/nu15163576,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,1,""
pub.1163337847,"Food Security, Housing Instability, and Energy Security of Women Caring for Children in Maritime Canada",10.1016/j.jand.2023.06.219,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
